transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue
146357,2025,8:12:50,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
146358,2025,8:13:26,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
146359,2025,8:13:27,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
146360,2025,8:13:42,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
146361,2025,8:14:50,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
146362,2025,8:14:57,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
146363,2025,8:15:03,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
146364,2025,8:15:37,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
146365,2025,8:16:24,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
146366,2025,8:16:34,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
146367,2025,8:18:27,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75
146368,2025,8:18:55,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
146369,2025,8:22:11,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
146370,2025,8:22:59,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
146371,2025,8:23:04,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
146372,2025,8:23:32,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
146373,2025,8:23:32,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146374,2025,8:23:35,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
146375,2025,8:23:39,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
146376,2025,8:23:40,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
146377,2025,8:23:40,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146378,2025,8:23:45,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0
146379,2025,8:24:47,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
146380,2025,8:24:47,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
146381,2025,8:25:08,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
146382,2025,8:25:11,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
146383,2025,8:27:20,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
146384,2025,8:27:24,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
146385,2025,8:28:50,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
146386,2025,8:29:24,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
146387,2025,8:29:24,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
146388,2025,8:31:02,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
146389,2025,8:31:08,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
146390,2025,8:32:27,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
146391,2025,8:32:41,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
146392,2025,8:32:55,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
146393,2025,8:32:55,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
146394,2025,8:34:10,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
146395,2025,8:35:06,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
146396,2025,8:35:29,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
146397,2025,8:36:05,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
146398,2025,8:36:36,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0
146399,2025,8:37:10,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
146400,2025,8:37:41,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
146401,2025,8:37:45,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
146402,2025,8:38:05,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0
146403,2025,8:39:16,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
146404,2025,8:41:32,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
146405,2025,8:41:53,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
146406,2025,8:42:01,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
146407,2025,8:42:03,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
146408,2025,8:45:10,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
146409,2025,8:45:11,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
146410,2025,8:45:32,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
146411,2025,8:45:32,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
146412,2025,8:45:47,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
146413,2025,8:45:47,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146414,2025,8:46:19,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
146415,2025,8:46:26,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
146416,2025,8:48:08,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
146417,2025,8:48:36,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
146418,2025,8:48:43,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0
146419,2025,8:49:00,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
146420,2025,8:49:26,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
146421,2025,8:49:38,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
146422,2025,8:52:19,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
146423,2025,8:53:43,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
146424,2025,8:53:55,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
146425,2025,8:55:05,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0
146426,2025,8:55:24,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
146427,2025,8:56:33,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,4.2
146428,2025,8:56:33,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,5.3
146429,2025,8:56:33,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146430,2025,8:56:44,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
146431,2025,8:58:53,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
146432,2025,9:00:25,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
146433,2025,9:01:27,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
146434,2025,9:01:36,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
146435,2025,9:01:36,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
146436,2025,9:03:16,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
146437,2025,9:03:48,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
146438,2025,9:04:41,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
146439,2025,9:05:21,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
146440,2025,9:05:49,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
146441,2025,9:07:36,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
146442,2025,9:07:36,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
146443,2025,9:09:13,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
146444,2025,9:09:13,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
146445,2025,9:10:13,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
146446,2025,9:10:54,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
146447,2025,9:10:55,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
146448,2025,9:11:50,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
146449,2025,9:11:50,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
146450,2025,9:12:29,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
146451,2025,9:13:06,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
146452,2025,9:13:50,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
146453,2025,9:14:28,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75
146454,2025,9:15:52,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0
146455,2025,9:15:59,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
146456,2025,9:15:59,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
146457,2025,9:16:11,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
146458,2025,9:16:25,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
146459,2025,9:16:25,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
146460,2025,9:18:37,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
146461,2025,9:18:46,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
146462,2025,9:20:44,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
146463,2025,9:20:47,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
146464,2025,9:21:20,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
146465,2025,9:21:26,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
146466,2025,9:21:47,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
146467,2025,9:23:08,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
146468,2025,9:23:16,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
146469,2025,9:23:59,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
146470,2025,9:24:03,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
146471,2025,9:25:09,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
146472,2025,9:25:09,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
146473,2025,9:25:43,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
146474,2025,9:26:38,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
146475,2025,9:27:47,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
146476,2025,9:28:07,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
146477,2025,9:28:49,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0
146478,2025,9:28:49,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
146479,2025,9:30:26,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
146480,2025,9:30:26,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75
146481,2025,9:32:04,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
146482,2025,9:32:26,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
146483,2025,9:32:26,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
146484,2025,9:32:33,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75
146485,2025,9:33:08,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
146486,2025,9:34:28,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
146487,2025,9:35:25,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
146488,2025,9:35:25,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146489,2025,9:36:38,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
146490,2025,9:37:35,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
146491,2025,9:38:23,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
146492,2025,9:38:55,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
146493,2025,9:39:09,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
146494,2025,9:39:09,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
146495,2025,9:39:22,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
146496,2025,9:39:35,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
146497,2025,9:39:43,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
146498,2025,9:40:25,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
146499,2025,9:40:41,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
146500,2025,9:40:52,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
146501,2025,9:41:27,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
146502,2025,9:43:18,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
146503,2025,9:43:42,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0
146504,2025,9:46:20,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
146505,2025,9:46:20,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2.65
146506,2025,9:47:15,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
146507,2025,9:47:15,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
146508,2025,9:47:30,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
146509,2025,9:48:51,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
146510,2025,9:48:56,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
146511,2025,9:49:32,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
146512,2025,9:51:25,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
146513,2025,9:54:41,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
146514,2025,9:59:07,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
146515,2025,9:59:31,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
146516,2025,10:00:32,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
146517,2025,10:01:58,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
146518,2025,10:02:10,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
146519,2025,10:02:22,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
146520,2025,10:03:16,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
146521,2025,10:06:23,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0
146522,2025,10:09:12,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
146523,2025,10:09:30,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
146524,2025,10:10:07,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
146525,2025,10:11:28,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
146526,2025,10:11:38,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
146527,2025,10:11:38,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
146528,2025,10:12:14,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
146529,2025,10:12:14,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
146530,2025,10:12:23,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
146531,2025,10:13:30,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
146532,2025,10:14:39,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
146533,2025,10:15:57,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
146534,2025,10:16:07,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
146535,2025,10:16:07,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
146536,2025,10:16:10,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
146537,2025,10:16:26,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
146538,2025,10:16:30,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
146539,2025,10:16:41,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
146540,2025,10:16:47,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
146541,2025,10:17:28,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
146542,2025,10:18:29,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
146543,2025,10:19:06,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
146544,2025,10:19:06,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
146545,2025,10:19:31,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
146546,2025,10:20:15,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
146547,2025,10:20:15,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
146548,2025,10:21:02,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
146549,2025,10:21:32,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0
146550,2025,10:22:13,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
146551,2025,10:23:34,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
146552,2025,10:23:36,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
146553,2025,10:25:11,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
146554,2025,10:25:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
146555,2025,10:25:29,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146556,2025,10:25:52,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
146557,2025,10:26:30,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
146558,2025,10:27:02,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
146559,2025,10:27:08,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
146560,2025,10:27:41,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
146561,2025,10:27:41,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
146562,2025,10:28:19,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
146563,2025,10:28:22,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
146564,2025,10:28:59,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
146565,2025,10:29:01,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
146566,2025,10:29:01,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
146567,2025,10:29:06,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
146568,2025,10:29:46,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
146569,2025,10:33:35,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
146570,2025,10:36:21,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
146571,2025,10:36:21,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
146572,2025,10:36:31,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
146573,2025,10:38:07,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
146574,2025,10:38:33,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
146575,2025,10:39:56,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
146576,2025,10:40:45,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
146577,2025,10:42:26,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
146578,2025,10:42:29,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
146579,2025,10:42:38,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
146580,2025,10:42:50,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
146581,2025,10:43:18,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
146582,2025,10:43:18,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
146583,2025,10:44:20,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
146584,2025,10:44:48,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5
146585,2025,10:45:43,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
146586,2025,10:46:14,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
146587,2025,10:46:26,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
146588,2025,10:46:31,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
146589,2025,10:46:48,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
146590,2025,10:47:26,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
